CONTENT_ID	Brand	Lesson Title	Content Type	CMS URL	Permission IDs	Parent Title
390429	drumeo	Tiberius	song	https://admin.musora.com/admin#/content/drumeo/390429	92;94;78	
409175	pianote	Thing Of Gold	song	https://admin.musora.com/admin#/content/pianote/409175	92;94	
405938	guitareo	The Woven Web	song	https://admin.musora.com/admin#/content/guitareo/405938	92;94	
278901	drumeo	The Woven Web	song	https://admin.musora.com/admin#/content/drumeo/278901	92;94;78	
384349	drumeo	Throne	song	https://admin.musora.com/admin#/content/drumeo/384349	92;94;78	
385963	drumeo	The Same Boy You've Always Known	song	https://admin.musora.com/admin#/content/drumeo/385963	92;94;78	
402797	guitareo	This Song	song	https://admin.musora.com/admin#/content/guitareo/402797	92;94	
270375	drumeo	33 "GOD"	song	https://admin.musora.com/admin#/content/drumeo/270375	92;94;78	
337882	drumeo	TICTACTOE	song	https://admin.musora.com/admin#/content/drumeo/337882	92;94;78	
285104	drumeo	The Impossible - Concealing Fate, Pt. 3	song	https://admin.musora.com/admin#/content/drumeo/285104	92;94;78	
275548	drumeo	Thunder	song	https://admin.musora.com/admin#/content/drumeo/275548	92;94;78	
260394	drumeo	The Sky Is A Neighborhood	song	https://admin.musora.com/admin#/content/drumeo/260394	92;94;78	
284984	drumeo	The Price	song	https://admin.musora.com/admin#/content/drumeo/284984	92;94;78	
405936	guitareo	The Price	song	https://admin.musora.com/admin#/content/guitareo/405936	92;94	
284896	drumeo	The Endless Knot	song	https://admin.musora.com/admin#/content/drumeo/284896	92;94;78	
359052	drumeo	The Line	song	https://admin.musora.com/admin#/content/drumeo/359052	92;94;78	
359050	drumeo	T-Shirt	song	https://admin.musora.com/admin#/content/drumeo/359050	92;94;78	
389056	drumeo	The Sin And The Sentence	song	https://admin.musora.com/admin#/content/drumeo/389056	92;94;78	
374619	drumeo	T-Shirt	song	https://admin.musora.com/admin#/content/drumeo/374619	92;94;78	
303385	drumeo	U Got The Look	song	https://admin.musora.com/admin#/content/drumeo/303385	92;94;78	
323942	drumeo	Until The End Of The World	song	https://admin.musora.com/admin#/content/drumeo/323942	92;94;78	
330330	drumeo	The Ultimate Sin	song	https://admin.musora.com/admin#/content/drumeo/330330	92;94;78	
300292	drumeo	Up In Arms	song	https://admin.musora.com/admin#/content/drumeo/300292	92;94;78	
291184	drumeo	Uninvited	song	https://admin.musora.com/admin#/content/drumeo/291184	92;94;78	
323937	drumeo	Ultra Violet (Light My Way)	song	https://admin.musora.com/admin#/content/drumeo/323937	92;94;78	
324096	drumeo	The Unforgettable Fire	song	https://admin.musora.com/admin#/content/drumeo/324096	92;94;78	
389103	drumeo	Union City Blue	song	https://admin.musora.com/admin#/content/drumeo/389103	92;94;78	
392705	drumeo	The Union Forever	song	https://admin.musora.com/admin#/content/drumeo/392705	92;94;78	
385905	drumeo	Under Cover Of Darkness	song	https://admin.musora.com/admin#/content/drumeo/385905	92;94;78	
409302	drumeo	Unbelievable	song	https://admin.musora.com/admin#/content/drumeo/409302	92;94;78	
373383	drumeo	Unskinny Bop	song	https://admin.musora.com/admin#/content/drumeo/373383	92;94;78	
394788	guitareo	Up On Cripple Creek (Full Version)	song	https://admin.musora.com/admin#/content/guitareo/394788	92;94	
403455	guitareo	Up On Cripple Creek (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/403455	92;94	
291622	drumeo	Under My Thumb	song	https://admin.musora.com/admin#/content/drumeo/291622	92;94;78	
375193	drumeo	Use Me	song	https://admin.musora.com/admin#/content/drumeo/375193	92;94;78	
392317	drumeo	Under You	song	https://admin.musora.com/admin#/content/drumeo/392317	92;94;78	
384225	drumeo	Under The Water	song	https://admin.musora.com/admin#/content/drumeo/384225	92;94;78	
384869	drumeo	Used To	song	https://admin.musora.com/admin#/content/drumeo/384869	92;94;78	
395207	guitareo	Very Ape	song	https://admin.musora.com/admin#/content/guitareo/395207	92;94	
317818	drumeo	Very Ape	song	https://admin.musora.com/admin#/content/drumeo/317818	92;94;78	
383202	guitareo	Voodoo	song	https://admin.musora.com/admin#/content/guitareo/383202	92;94	
309157	drumeo	Voodoo	song	https://admin.musora.com/admin#/content/drumeo/309157	92;94;78	
385609	drumeo	Voyager	song	https://admin.musora.com/admin#/content/drumeo/385609	92;94;78	
368733	drumeo	Vicarious	song	https://admin.musora.com/admin#/content/drumeo/368733	92;94;78	
358994	drumeo	Virginia Moon	song	https://admin.musora.com/admin#/content/drumeo/358994	92;94;78	
279364	drumeo	Vertigo	song	https://admin.musora.com/admin#/content/drumeo/279364	92;94;78	
383510	guitareo	Vertigo	song	https://admin.musora.com/admin#/content/guitareo/383510	92;94	
357342	drumeo	Victim Of Illusion	song	https://admin.musora.com/admin#/content/drumeo/357342	92;94;78	
264341	drumeo	Viva La Vida	song	https://admin.musora.com/admin#/content/drumeo/264341	92;94;78	
377791	guitareo	Viva La Vida	song	https://admin.musora.com/admin#/content/guitareo/377791	92;94	
389934	pianote	Viva La Vida	song	https://admin.musora.com/admin#/content/pianote/389934	92;94	
385849	drumeo	Vid Spilum Endalaust	song	https://admin.musora.com/admin#/content/drumeo/385849	92;94;78	
385431	drumeo	Voices Carry	song	https://admin.musora.com/admin#/content/drumeo/385431	92;94;78	
321383	drumeo	Voices Inside My Head	song	https://admin.musora.com/admin#/content/drumeo/321383	92;94;78	
302666	drumeo	Versions Of The Truth	song	https://admin.musora.com/admin#/content/drumeo/302666	92;94;78	
371134	drumeo	The Wagon	song	https://admin.musora.com/admin#/content/drumeo/371134	92;94;78	
409898	guitareo	Wasting Love	song	https://admin.musora.com/admin#/content/guitareo/409898	92;94	
330243	drumeo	Waiting For Darkness	song	https://admin.musora.com/admin#/content/drumeo/330243	92;94;78	
329061	drumeo	Waiting For The Worms	song	https://admin.musora.com/admin#/content/drumeo/329061	92;94;78	
331567	drumeo	Waiting In Vain	song	https://admin.musora.com/admin#/content/drumeo/331567	92;94;78	
398886	pianote	We Three Kings	song	https://admin.musora.com/admin#/content/pianote/398886	92;94	
399021	pianote	We Three Kings (Easy Version)	song	https://admin.musora.com/admin#/content/pianote/399021	92;94	
360003	drumeo	W.M.A.	song	https://admin.musora.com/admin#/content/drumeo/360003	92;94;78	
388700	drumeo	Walk Away	song	https://admin.musora.com/admin#/content/drumeo/388700	92;94;78	
402546	drumeo	Welcome To Hell	song	https://admin.musora.com/admin#/content/drumeo/402546	92;94;78	
385297	drumeo	Woman In Chains	song	https://admin.musora.com/admin#/content/drumeo/385297	92;94;78	
384575	drumeo	When I'm Up	song	https://admin.musora.com/admin#/content/drumeo/384575	92;94;78	
407636	drumeo	Walk Like A Man	song	https://admin.musora.com/admin#/content/drumeo/407636	92;94;78	
270713	drumeo	Walk Like An Egyptian	song	https://admin.musora.com/admin#/content/drumeo/270713	92;94;78	
379657	pianote	Walk On By	song	https://admin.musora.com/admin#/content/pianote/379657	92;94	
380614	singeo	Walk On By	song	https://admin.musora.com/admin#/content/singeo/380614	92;94	
349752	drumeo	Wandering Star	song	https://admin.musora.com/admin#/content/drumeo/349752	92;94;78	
390298	pianote	Whose Bed Have Your Boots Been Under	song	https://admin.musora.com/admin#/content/pianote/390298	92;94	
390499	singeo	Whose Bed Have Your Boots Been Under	song	https://admin.musora.com/admin#/content/singeo/390499	92;94	
321356	drumeo	Wrapped Around Your Finger	song	https://admin.musora.com/admin#/content/drumeo/321356	92;94;78	
401610	drumeo	Welcome To Paradise	song	https://admin.musora.com/admin#/content/drumeo/401610	92;94;78	
384693	drumeo	Walking On Sunshine	song	https://admin.musora.com/admin#/content/drumeo/384693	92;94;78	
396623	guitareo	Walking On The Moon	song	https://admin.musora.com/admin#/content/guitareo/396623	92;94	
321279	drumeo	Walking On The Moon	song	https://admin.musora.com/admin#/content/drumeo/321279	92;94;78	
396372	drumeo	Who Are You (Easy Version)	song	https://admin.musora.com/admin#/content/drumeo/396372	92;94;78	
291642	drumeo	Who Are You	song	https://admin.musora.com/admin#/content/drumeo/291642	92;94;78	
291180	drumeo	Weak And Powerless	song	https://admin.musora.com/admin#/content/drumeo/291180	92;94;78	
383345	guitareo	What I Got (Full version)	song	https://admin.musora.com/admin#/content/guitareo/383345	92;94	
396577	guitareo	What I Got (Easy version)	song	https://admin.musora.com/admin#/content/guitareo/396577	92;94	
264639	drumeo	What I Got	song	https://admin.musora.com/admin#/content/drumeo/264639	92;94;78	
275442	drumeo	White Shadows	song	https://admin.musora.com/admin#/content/drumeo/275442	92;94;78	
275502	drumeo	Wind Up	song	https://admin.musora.com/admin#/content/drumeo/275502	92;94;78	
387180	guitareo	Wasted Years	song	https://admin.musora.com/admin#/content/guitareo/387180	92;94	
322460	drumeo	Wasted Years	song	https://admin.musora.com/admin#/content/drumeo/322460	92;94;78	
407317	guitareo	What Kind Of Woman Is This	song	https://admin.musora.com/admin#/content/guitareo/407317	92;94	
300294	drumeo	Walking After You	song	https://admin.musora.com/admin#/content/drumeo/300294	92;94;78	
385015	drumeo	Waiting	song	https://admin.musora.com/admin#/content/drumeo/385015	92;94;78	
382597	pianote	When You Believe	song	https://admin.musora.com/admin#/content/pianote/382597	92;94	
382927	singeo	When You Believe	song	https://admin.musora.com/admin#/content/singeo/382927	92;94	
383432	guitareo	When You Believe	song	https://admin.musora.com/admin#/content/guitareo/383432	92;94	
349692	drumeo	Waltz #2 (XO)	song	https://admin.musora.com/admin#/content/drumeo/349692	92;94;78	
384613	drumeo	Wave Babies	song	https://admin.musora.com/admin#/content/drumeo/384613	92;94;78	
382422	drumeo	What's The Frequency Kenneth	song	https://admin.musora.com/admin#/content/drumeo/382422	92;94;78	
390969	drumeo	The Way It Is	song	https://admin.musora.com/admin#/content/drumeo/390969	92;94;78	
395282	pianote	White Wedding	song	https://admin.musora.com/admin#/content/pianote/395282	92;94	
264299	drumeo	White Wedding, Part 1	song	https://admin.musora.com/admin#/content/drumeo/264299	92;94;78	
392517	singeo	White Wedding	song	https://admin.musora.com/admin#/content/singeo/392517	92;94	
291284	drumeo	What Would You Say	song	https://admin.musora.com/admin#/content/drumeo/291284	92;94;78	
373377	drumeo	Wonder	song	https://admin.musora.com/admin#/content/drumeo/373377	92;94;78	
279281	drumeo	We Built This City	song	https://admin.musora.com/admin#/content/drumeo/279281	92;94;78	
358996	drumeo	What If I Do?	song	https://admin.musora.com/admin#/content/drumeo/358996	92;94;78	
294799	drumeo	We Got The Beat	song	https://admin.musora.com/admin#/content/drumeo/294799	92;94;78	
378385	guitareo	When You Were Young	song	https://admin.musora.com/admin#/content/guitareo/378385	92;94	
377845	guitareo	Wake Me Up When September Ends	song	https://admin.musora.com/admin#/content/guitareo/377845	92;94	
264431	drumeo	Wake Me Up When September Ends	song	https://admin.musora.com/admin#/content/drumeo/264431	92;94;78	
378515	pianote	Wake Me Up When September Ends	song	https://admin.musora.com/admin#/content/pianote/378515	92;94	
382917	singeo	Wake Me Up When September Ends	song	https://admin.musora.com/admin#/content/singeo/382917	92;94	
299094	drumeo	Where Is My Mind?	song	https://admin.musora.com/admin#/content/drumeo/299094	92;94;78	
383297	guitareo	Where is my Mind	song	https://admin.musora.com/admin#/content/guitareo/383297	92;94	
378098	guitareo	Wild World	song	https://admin.musora.com/admin#/content/guitareo/378098	92;94	
384095	pianote	Wild World	song	https://admin.musora.com/admin#/content/pianote/384095	92;94	
383999	singeo	Wild World	song	https://admin.musora.com/admin#/content/singeo/383999	92;94	
314517	drumeo	Wish You Were Here	song	https://admin.musora.com/admin#/content/drumeo/314517	92;94;78	
390441	guitareo	Wish You Were Here	song	https://admin.musora.com/admin#/content/guitareo/390441	92;94	
387184	guitareo	White Room	song	https://admin.musora.com/admin#/content/guitareo/387184	92;94	
270441	drumeo	White Room	song	https://admin.musora.com/admin#/content/drumeo/270441	92;94;78	
323930	drumeo	Walk On	song	https://admin.musora.com/admin#/content/drumeo/323930	92;94;78	
385799	drumeo	What Am I To You?	song	https://admin.musora.com/admin#/content/drumeo/385799	92;94;78	
358924	drumeo	Weenie Beenie	song	https://admin.musora.com/admin#/content/drumeo/358924	92;94;78	
358922	drumeo	Wattershed	song	https://admin.musora.com/admin#/content/drumeo/358922	92;94;78	
324078	drumeo	When Love Comes To Town	song	https://admin.musora.com/admin#/content/drumeo/324078	92;94;78	
323946	drumeo	Who's Gonna Ride Your Wild Horses	song	https://admin.musora.com/admin#/content/drumeo/323946	92;94;78	
324098	drumeo	Wire	song	https://admin.musora.com/admin#/content/drumeo/324098	92;94;78	
324034	drumeo	With A Shout (Jerusalem)	song	https://admin.musora.com/admin#/content/drumeo/324034	92;94;78	
284960	drumeo	We Are One	song	https://admin.musora.com/admin#/content/drumeo/284960	92;94;78	
377120	drumeo	Won't Go Home Without You	song	https://admin.musora.com/admin#/content/drumeo/377120	92;94;78	
260684	drumeo	We're Not Gonna Take It	song	https://admin.musora.com/admin#/content/drumeo/260684	92;94;78	
279165	drumeo	What I've Done	song	https://admin.musora.com/admin#/content/drumeo/279165	92;94;78	
322166	drumeo	Wild In The Streets	song	https://admin.musora.com/admin#/content/drumeo/322166	92;94;78	
344740	drumeo	Weird Science	song	https://admin.musora.com/admin#/content/drumeo/344740	92;94;78	
373790	drumeo	Welcome To My Nightmare	song	https://admin.musora.com/admin#/content/drumeo/373790	92;94;78	
408861	drumeo	When We Loved	song	https://admin.musora.com/admin#/content/drumeo/408861	92;94;78	
295192	drumeo	What A Fool Believes	song	https://admin.musora.com/admin#/content/drumeo/295192	92;94;78	
322031	drumeo	Women In Love	song	https://admin.musora.com/admin#/content/drumeo/322031	92;94;78	
392618	guitareo	What Have I Done To Deserve This	song	https://admin.musora.com/admin#/content/guitareo/392618	92;94	
384181	drumeo	What It Takes	song	https://admin.musora.com/admin#/content/drumeo/384181	92;94;78	
394845	singeo	What It Takes	song	https://admin.musora.com/admin#/content/singeo/394845	92;94	
401600	drumeo	Wheels	song	https://admin.musora.com/admin#/content/drumeo/401600	92;94;78	
294213	drumeo	Without Judgement	song	https://admin.musora.com/admin#/content/drumeo/294213	92;94;78	
378497	pianote	The Way I Am	song	https://admin.musora.com/admin#/content/pianote/378497	92;94	
381101	singeo	The Way I Am	song	https://admin.musora.com/admin#/content/singeo/381101	92;94	
328197	drumeo	Waitress	song	https://admin.musora.com/admin#/content/drumeo/328197	92;94;78	
328199	drumeo	White, Discussion	song	https://admin.musora.com/admin#/content/drumeo/328199	92;94;78	
323938	drumeo	Wild Honey	song	https://admin.musora.com/admin#/content/drumeo/323938	92;94;78	
323934	drumeo	When I Look At The World	song	https://admin.musora.com/admin#/content/drumeo/323934	92;94;78	
284998	drumeo	What's Your Name	song	https://admin.musora.com/admin#/content/drumeo/284998	92;94;78	
303263	drumeo	When Doves Cry	song	https://admin.musora.com/admin#/content/drumeo/303263	92;94;78	
378531	pianote	When Doves Cry	song	https://admin.musora.com/admin#/content/pianote/378531	92;94	
381117	singeo	When Doves Cry	song	https://admin.musora.com/admin#/content/singeo/381117	92;94	
386363	guitareo	When Doves Cry	song	https://admin.musora.com/admin#/content/guitareo/386363	92;94	
385779	drumeo	Winter Winds	song	https://admin.musora.com/admin#/content/drumeo/385779	92;94;78	
385777	drumeo	White Blank Page	song	https://admin.musora.com/admin#/content/drumeo/385777	92;94;78	
291276	drumeo	Why I Am	song	https://admin.musora.com/admin#/content/drumeo/291276	92;94;78	
385729	drumeo	Weekend Wars	song	https://admin.musora.com/admin#/content/drumeo/385729	92;94;78	
384963	drumeo	The Work Pt.1	song	https://admin.musora.com/admin#/content/drumeo/384963	92;94;78	
408381	guitareo	Why Do You Love Me	song	https://admin.musora.com/admin#/content/guitareo/408381	92;94	
291278	drumeo	Where Are You Going	song	https://admin.musora.com/admin#/content/drumeo/291278	92;94;78	
390759	guitareo	Where Are You Going	song	https://admin.musora.com/admin#/content/guitareo/390759	92;94	
337430	drumeo	Weak	song	https://admin.musora.com/admin#/content/drumeo/337430	92;94;78	
400692	drumeo	Weekapaug Groove	song	https://admin.musora.com/admin#/content/drumeo/400692	92;94;78	
382656	pianote	Without You	song	https://admin.musora.com/admin#/content/pianote/382656	92;94	
382967	singeo	Without You	song	https://admin.musora.com/admin#/content/singeo/382967	92;94	
321385	drumeo	When The World Is Running Down, You Make The Best Of What's Still Around	song	https://admin.musora.com/admin#/content/drumeo/321385	92;94;78	
384091	pianote	Wherever You Will Go	song	https://admin.musora.com/admin#/content/pianote/384091	92;94	
388337	guitareo	Wherever You Will Go	song	https://admin.musora.com/admin#/content/guitareo/388337	92;94	
264669	drumeo	Wherever You Will Go	song	https://admin.musora.com/admin#/content/drumeo/264669	92;94;78	
383995	singeo	Wherever You Will Go	song	https://admin.musora.com/admin#/content/singeo/383995	92;94	
406282	drumeo	Watercolour	song	https://admin.musora.com/admin#/content/drumeo/406282	92;94;78	
387889	guitareo	We're Going To Be Friends	song	https://admin.musora.com/admin#/content/guitareo/387889	92;94	
384965	drumeo	When You Were Mine	song	https://admin.musora.com/admin#/content/drumeo/384965	92;94;78	
385763	drumeo	Whispers In The Dark	song	https://admin.musora.com/admin#/content/drumeo/385763	92;94;78	
294519	drumeo	Where Eagles Dare	song	https://admin.musora.com/admin#/content/drumeo/294519	92;94;78	
360029	drumeo	Where Is The Love	song	https://admin.musora.com/admin#/content/drumeo/360029	92;94;78	
260686	drumeo	Where The Streets Have No Name	song	https://admin.musora.com/admin#/content/drumeo/260686	92;94;78	
383425	guitareo	Where The Streets Have No Name	song	https://admin.musora.com/admin#/content/guitareo/383425	92;94	
275514	drumeo	White Limo	song	https://admin.musora.com/admin#/content/drumeo/275514	92;94;78	
275512	drumeo	Walk	song	https://admin.musora.com/admin#/content/drumeo/275512	92;94;78	
309606	drumeo	While My Guitar Gently Weeps	song	https://admin.musora.com/admin#/content/drumeo/309606	92;94;78	
379725	pianote	While My Guitar Gently Weeps	song	https://admin.musora.com/admin#/content/pianote/379725	92;94	
380682	singeo	While My Guitar Gently Weeps	song	https://admin.musora.com/admin#/content/singeo/380682	92;94	
395161	guitareo	While My Guitar Gently Weeps	song	https://admin.musora.com/admin#/content/guitareo/395161	92;94	
291296	drumeo	Whip It	song	https://admin.musora.com/admin#/content/drumeo/291296	92;94;78	
388205	guitareo	Whip It	song	https://admin.musora.com/admin#/content/guitareo/388205	92;94	
285140	drumeo	Whiskey In The Jar	song	https://admin.musora.com/admin#/content/drumeo/285140	92;94;78	
322466	drumeo	Whiskey In The Jar	song	https://admin.musora.com/admin#/content/drumeo/322466	92;94;78	
381186	singeo	What Makes You Beautiful	song	https://admin.musora.com/admin#/content/singeo/381186	92;94	
378525	pianote	What Makes You Beautiful	song	https://admin.musora.com/admin#/content/pianote/378525	92;94	
383284	guitareo	What Makes You Beautiful	song	https://admin.musora.com/admin#/content/guitareo/383284	92;94	
382695	pianote	White Christmas	song	https://admin.musora.com/admin#/content/pianote/382695	92;94	
383013	singeo	White Christmas	song	https://admin.musora.com/admin#/content/singeo/383013	92;94	
375659	drumeo	White Christmas	song	https://admin.musora.com/admin#/content/drumeo/375659	92;94;78	
275680	drumeo	Way Out Of Here	song	https://admin.musora.com/admin#/content/drumeo/275680	92;94;78	
404730	drumeo	Why Can’t We Be Friends	song	https://admin.musora.com/admin#/content/drumeo/404730	92;94;78	
397493	drumeo	We Are Never Ever Getting Back Together	song	https://admin.musora.com/admin#/content/drumeo/397493	92;94;78	
380398	singeo	We Are Never Ever Getting Back Together	song	https://admin.musora.com/admin#/content/singeo/380398	92;94	
379286	pianote	We Are Never Ever Getting Back Together	song	https://admin.musora.com/admin#/content/pianote/379286	92;94	
390771	guitareo	Wichita Lineman	song	https://admin.musora.com/admin#/content/guitareo/390771	92;94	
390401	guitareo	Wild Horses	song	https://admin.musora.com/admin#/content/guitareo/390401	92;94	
385385	drumeo	Wild Horses	song	https://admin.musora.com/admin#/content/drumeo/385385	92;94;78	
317754	drumeo	Word Up!	song	https://admin.musora.com/admin#/content/drumeo/317754	92;94;78	
386450	guitareo	Welcome To Japan	song	https://admin.musora.com/admin#/content/guitareo/386450	92;94	
337887	drumeo	WOW	song	https://admin.musora.com/admin#/content/drumeo/337887	92;94;78	
341263	drumeo	Why Does It Hurt When I Pee?	song	https://admin.musora.com/admin#/content/drumeo/341263	92;94;78	
309388	drumeo	Words Of Love	song	https://admin.musora.com/admin#/content/drumeo/309388	92;94;78	
382599	pianote	With Or Without You	song	https://admin.musora.com/admin#/content/pianote/382599	92;94	
390600	guitareo	With Or Without You	song	https://admin.musora.com/admin#/content/guitareo/390600	92;94	
407868	guitareo	With Or Without You (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/407868	92;94	
382931	singeo	With Or Without You	song	https://admin.musora.com/admin#/content/singeo/382931	92;94	
291672	drumeo	With Or Without You	song	https://admin.musora.com/admin#/content/drumeo/291672	92;94;78	
317232	drumeo	Wrong Side Of Heaven	song	https://admin.musora.com/admin#/content/drumeo/317232	92;94;78	
396573	guitareo	Wonderful World (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/396573	92;94	
389693	guitareo	Wonderful World (Full Version)	song	https://admin.musora.com/admin#/content/guitareo/389693	92;94	
359032	drumeo	What Did I Do?/God As My Witness	song	https://admin.musora.com/admin#/content/drumeo/359032	92;94;78	
394490	guitareo	Would I Lie To You?	song	https://admin.musora.com/admin#/content/guitareo/394490	92;94	
365657	drumeo	Wrathchild	song	https://admin.musora.com/admin#/content/drumeo/365657	92;94;78	
384097	pianote	With Arms Wide Open	song	https://admin.musora.com/admin#/content/pianote/384097	92;94	
384001	singeo	With Arms Wide Open	song	https://admin.musora.com/admin#/content/singeo/384001	92;94	
401592	drumeo	With Arms Wide Open	song	https://admin.musora.com/admin#/content/drumeo/401592	92;94;78	
383157	guitareo	With Arms Wide Open	song	https://admin.musora.com/admin#/content/guitareo/383157	92;94	
331575	drumeo	War	song	https://admin.musora.com/admin#/content/drumeo/331575	92;94;78	
359070	drumeo	Waiting On A War	song	https://admin.musora.com/admin#/content/drumeo/359070	92;94;78	
396822	drumeo	We Love You	song	https://admin.musora.com/admin#/content/drumeo/396822	92;94;78	
399367	guitareo	What Was I Made For? (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/399367	92;94	
399365	guitareo	What Was I Made For? (Full Version)	song	https://admin.musora.com/admin#/content/guitareo/399365	92;94	
408133	singeo	What Was I Made For?	song	https://admin.musora.com/admin#/content/singeo/408133	92;94	
394388	pianote	What Was I Made For?	song	https://admin.musora.com/admin#/content/pianote/394388	92;94	
374565	drumeo	Wash It All Away	song	https://admin.musora.com/admin#/content/drumeo/374565	92;94;78	
382634	pianote	What The World Needs Now Is Love	song	https://admin.musora.com/admin#/content/pianote/382634	92;94	
382943	singeo	What The World Needs Now Is Love	song	https://admin.musora.com/admin#/content/singeo/382943	92;94	
379506	pianote	When We Were Young	song	https://admin.musora.com/admin#/content/pianote/379506	92;94	
380468	singeo	When We Were Young	song	https://admin.musora.com/admin#/content/singeo/380468	92;94	
378026	guitareo	When We Were Young	song	https://admin.musora.com/admin#/content/guitareo/378026	92;94	
388204	guitareo	We Don't Talk Anymore	song	https://admin.musora.com/admin#/content/guitareo/388204	92;94	
337885	drumeo	WHITECAPS	song	https://admin.musora.com/admin#/content/drumeo/337885	92;94;78	
385691	drumeo	What's She Crying For	song	https://admin.musora.com/admin#/content/drumeo/385691	92;94;78	
390057	singeo	Waving Through A Window	song	https://admin.musora.com/admin#/content/singeo/390057	92;94	
389932	pianote	Waving Through A Window	song	https://admin.musora.com/admin#/content/pianote/389932	92;94	
330002	drumeo	White Mist	song	https://admin.musora.com/admin#/content/drumeo/330002	92;94;78	
324100	drumeo	40	song	https://admin.musora.com/admin#/content/drumeo/324100	92;94;78	
358926	drumeo	X-Static	song	https://admin.musora.com/admin#/content/drumeo/358926	92;94;78	
385405	drumeo	Science & Faith	song	https://admin.musora.com/admin#/content/drumeo/385405	92;94;78	
364769	drumeo	Soul Of A Vagabond	song	https://admin.musora.com/admin#/content/drumeo/364769	92;94;78	
378002	guitareo	Say Something	song	https://admin.musora.com/admin#/content/guitareo/378002	92;94	
379224	pianote	Say Something	song	https://admin.musora.com/admin#/content/pianote/379224	92;94	
380368	singeo	Say Something	song	https://admin.musora.com/admin#/content/singeo/380368	92;94	
291550	drumeo	Scary Monsters And Nice Spirits	song	https://admin.musora.com/admin#/content/drumeo/291550	92;94;78	
260641	drumeo	So Lonely	song	https://admin.musora.com/admin#/content/drumeo/260641	92;94;78	
279219	drumeo	Scarlet	song	https://admin.musora.com/admin#/content/drumeo/279219	92;94;78	
385569	drumeo	Soon After Midnight	song	https://admin.musora.com/admin#/content/drumeo/385569	92;94;78	
264699	drumeo	Seven Nation Army	song	https://admin.musora.com/admin#/content/drumeo/264699	92;94;78	
406548	drumeo	Seven Nation Army	song	https://admin.musora.com/admin#/content/drumeo/406548	92;94;78	
397341	guitareo	Seven Nation Army (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/397341	92;94	
378409	guitareo	Seven Nation Army (Full Version)	song	https://admin.musora.com/admin#/content/guitareo/378409	92;94	
291440	drumeo	Same Love	song	https://admin.musora.com/admin#/content/drumeo/291440	92;94;78	
278979	drumeo	Shadow Moses	song	https://admin.musora.com/admin#/content/drumeo/278979	92;94;78	
275410	drumeo	Sleepwalking	song	https://admin.musora.com/admin#/content/drumeo/275410	92;94;78	
388232	guitareo	My Guitar Wants To Kill Your Mama	song	https://admin.musora.com/admin#/content/guitareo/388232	92;94	
341261	drumeo	Catholic Girls	song	https://admin.musora.com/admin#/content/drumeo/341261	92;94;78	
384541	drumeo	A Token Of My Extreme	song	https://admin.musora.com/admin#/content/drumeo/384541	92;94;78	
377772	guitareo	That'll Be The Day	song	https://admin.musora.com/admin#/content/guitareo/377772	92;94	
385687	drumeo	Slippin' And Slidin'	song	https://admin.musora.com/admin#/content/drumeo/385687	92;94;78	
385693	drumeo	Mama's Eyes	song	https://admin.musora.com/admin#/content/drumeo/385693	92;94;78	
385697	drumeo	Movin' On	song	https://admin.musora.com/admin#/content/drumeo/385697	92;94;78	
284888	drumeo	¡Viva La Gloria!	song	https://admin.musora.com/admin#/content/drumeo/284888	92;94;78	
279073	drumeo	You Make Loving Fun	song	https://admin.musora.com/admin#/content/drumeo/279073	92;94;78	
378549	pianote	You’re So Vain	song	https://admin.musora.com/admin#/content/pianote/378549	92;94	
381131	singeo	You’re So Vain	song	https://admin.musora.com/admin#/content/singeo/381131	92;94	
387975	guitareo	You're So Vain	song	https://admin.musora.com/admin#/content/guitareo/387975	92;94	
347056	drumeo	You Belong To Me	song	https://admin.musora.com/admin#/content/drumeo/347056	92;94;78	
348726	drumeo	You Belong To Me	song	https://admin.musora.com/admin#/content/drumeo/348726	92;94;78	
322474	drumeo	Yellow Ledbetter	song	https://admin.musora.com/admin#/content/drumeo/322474	92;94;78	
397655	guitareo	Yellow Ledbetter	song	https://admin.musora.com/admin#/content/guitareo/397655	92;94	
384777	drumeo	You Walked In	song	https://admin.musora.com/admin#/content/drumeo/384777	92;94;78	
392685	guitareo	You’re Still The One	song	https://admin.musora.com/admin#/content/guitareo/392685	92;94	
379948	pianote	You’re Still The One	song	https://admin.musora.com/admin#/content/pianote/379948	92;94	
260343	drumeo	Yellow	song	https://admin.musora.com/admin#/content/drumeo/260343	92;94;78	
408300	guitareo	Yellow (Easy Version)	song	https://admin.musora.com/admin#/content/guitareo/408300	92;94	
390607	guitareo	Yellow	song	https://admin.musora.com/admin#/content/guitareo/390607	92;94	
390491	singeo	Yellow	song	https://admin.musora.com/admin#/content/singeo/390491	92;94	
390289	pianote	Yellow	song	https://admin.musora.com/admin#/content/pianote/390289	92;94	
295209	drumeo	Your Gold Teeth II	song	https://admin.musora.com/admin#/content/drumeo/295209	92;94;78	
264689	drumeo	Your Love	song	https://admin.musora.com/admin#/content/drumeo/264689	92;94;78	
