Public/Owned	CONTENT_ID	MLC	ISRC	ISWC	TITLE	ARTIST	SMP	UMP	BMG	KOBALT	WCM	ABKCO	AUDIAM	BELIEVE	CONCORD	DMG	DST	HAL	HIPGNOSIS	PEER	RESERVOIR	ROUND HILL	SPIRIT	WIXEN	OTHER	Risk
FALSE	296465	A16990	AUAP07600047	not found	Ain't No Fun (Waiting Round To Be A Millionaire)	AC/DC	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380018	A17120		T0700029613	Ain’t No Mountain High Enough	Marvin Gaye and Tammi Terrell	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	377914	A17120		T0700029613	Ain’t No Mountain High Enough	Marvin Gaye	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378676	A17120		T0700029613	Ain’t No Mountain High Enough	Marvin Gaye / Tammi Terrell	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	275594	A17120		T0700029613	Ain't No Mountain High Enough	Marvin Gaye & Tammi Terrell	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	279041	A17120	USMO17000349	T0700029613	Ain't No Mountain High Enough	Diana Ross	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	405511	A1740S	USEE10340438		All Within My Hands	Metallica & San Francisco Symphony	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	Red
FALSE	278995	A17940		T9245814282	Ain't Nobody	Rufus & Chaka Khan	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	381689	A18750		T0700039639	Ain't Talkin' 'bout Love	Van Halen	0	65	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	291680	A18750		T0700039639	Ain't Talkin' 'Bout Love	Van Halen	0	65	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384235	A2003E	USHR20323025		And All Things Will End	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	257698	A20160	USMO16690001		Ain't Too Proud To Beg	The Temptations	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	285134	A20160	USMO16690001		Ain't Too Proud To Beg	The Temptations	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	352021	A20160	USMO16690001		Ain't Too Proud To Beg	The Temptations	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	390515	A2028R		T0730831136	Almost	Bowling For Soup	50	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	407940	A20621	USWB11304555		Air Dance	Black Sabbath	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	385233	A21270		T0700041286	Aku-Aku	Styx	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87.5	Red
FALSE	228540	A2311T		T0724324235	Apologize	One Republic	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	279209	A2311T		T0724324235	Apologize	OneRepublic	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	197036	A2311T		T0724324235	Apologize	Timbaland	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	276864	A2311T		T0724324235	Apologize	Timbaland	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	406192	A2311T		T0724324235	Apologize	One Republic	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378415	A2311T	USUM70722793	T0724324235	Apologize	Timbaland ft. One Republic	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	391298	A2311T		T0724324235	Apologize	Timbaland, One Republic	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380050	A2311T		T0724324235	Apologize	OneRepublic	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378708	A2311T		T0724324235	Apologize	OneRepublic	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	260515	A2332F		T9099020276	Animals	Nickelback	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Red
FALSE	356052	A24657		T0113250660	Alive And Kicking	Simple Minds	33.33	33.34	33.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	397597	A2532I	USBN20100404		Avila & Tequila	Art Blakey And The Jazz Messengers	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	331258	A26083		T0702345207	All By Myself	Celine Dion	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	354125	A26083		T0702345207	All By Myself	Celine Dion	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	374449	A26083		T0702345207	All By Myself	Celine Dion	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378680	A26083		T0702345207	All By Myself	Celine Dion	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380022	A26083		T0702345207	All By Myself	Celine Dion	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	291648	A2617H	USJI10600117		Animal I Have Become	Three Days Grace	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Red
FALSE	215073	A2617H	USJI10600117		Animal I Have Become	Three Days Grace	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	Red
FALSE	392335	A26350		T0315642682	All Day And All Of The Night	The Kinks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	30489	A26350		T0315642682	All Day And All Of The Night	The Kinks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	396157	A26350		T0315642682	All Day And All Of The Night	The Kinks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	30485	A26350		T0315642682	All Day And All Of The Night	The Kinks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	30487	A26350		T0315642682	All Day And All Of The Night	The Kinks	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	311118	A26517	GBUM71103453		All Dead, All Dead	Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	279149	A2754E	USSM10409140		Ashes Of The Wake	Lamb Of God	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	385803	A28640	USSM16301118	T0702318953	All I Have To Do Is Dream	Roy Orbison	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	22127	A2876E		T0116137280	Assassin	Muse	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	270607	A2876E		T0116137280	Assassin	Muse	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	275590	A32658		T9001194907	All Night Long (All Night)	Lionel Richie	66.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	382508	A33441	USSM10104292		All Of Me	Gerald Mark	37.5	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	264413	A34372		T0017961306	All Right Now	Free	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	29518	A34372		T0017961306	All Right Now	Free	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	408380	A34372		T0017961306	All Right Now	Free	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	306517	A34810		T0702319161	All Summer Long	The Beach Boys	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	285106	A34810		T0702319161	All Summer Long	The Beach Boys	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	278495	A3506V	DED830710403		Amaranth	Nightwish	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	347047	A3553P	USA820700179		Angel	Chaka Khan	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	Red
FALSE	291392	A3672J		T9011174984	All Summer Long	Kid Rock	0	44.43	0	23.34	10	0	0	0	0	0	0	0	0	0	0	0	0	0	22.23	Red
FALSE	392798	A3710K		T0426927287	Arde El Cielo	Mana	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	402700	A3728J		T0730692031	Almost Easy	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	402695	A3728J		T0730692031	Almost Easy	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	278905	A3728J		T0730692031	Almost Easy	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	314660	A3728J		T0730692031	Bat Country	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	397599	A3728J		T0730692031	Almost Easy	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	391310	A3759Q		T9011177847	The Animal In Me	Motley Crue	0	0	0	0	30	0	30	0	30	0	0	0	0	0	0	0	0	0	0	Red
FALSE	309642	A37810		T0104357698	All Together Now	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378692	A38560		T0104339641	All You Need Is Love	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380034	A38560		T0104339641	All You Need Is Love	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	275770	A38560		T0104339641	All You Need Is Love	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	398738	A38560		T0104339641	All You Need Is Love	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	397599	A3895A		T9009967935	Afterlife	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	260308	A3895A		T9009967935	Afterlife	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	404561	A3895A		T9009967935	Afterlife	Avenged Sevenfold	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	402614	A39300		T0708806023	Allentown	Billy Joel	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384785	A39525	USBN28700133		Alligator Bogaloo	Lou Donaldson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	397597	A41850	USBN29800796		Along Came Betty	Art Blakey And The Jazz Messengers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	214096	A4199B	USCXM1730119		All Is Vanity	Spock's Beard	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	260369	A42850		T0700034770	Already Gone	Eagles	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	308883	A43206		T0715934705	Anything Goes	Guns N' Roses	0	32.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.5	Red
FALSE	235176	A43844	USSM10009507	T0708823599	Always And Forever	Luther Vandross	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378698	A44320	USSM18100410		Always On My Mind	Willie Nelson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	380040	A44320	USSM18100410		Always On My Mind	Willie Nelson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	387455	A44320	USSM18100410		Always On My Mind	Willie Nelson	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	321927	A44488	USMR18589023		Always Run To You	Bon Jovi	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	366103	A44779	USCA20806081		All Fall Down	Missing Persons	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	Red
FALSE	373290	A47700		T0100370259	Amazing Journey	The Who	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378702	A49001		T0700037860	American Girl	Tom Petty And The Heartbreakers	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380044	A49001		T0700037860	American Girl	Tom Petty And The Heartbreakers	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	390603	A49001		T0700037860	American Girl	Tom Petty And The Heartbreakers	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	322933	A49164	USBN28600475		Arboretum	Tony Williams	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	371535	A49164	USBN28600475		Arboretum	Tony Williams	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	371535	A49166	USBN28700861		Ancient Eyes	Tony Williams	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	396849	A49440	USVI29900084	T9019644214	American Woman	Lenny Kravitz	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	408082	A49440		T9019644214	American Woman	The Guess Who	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	410104	A49440		T9019644214	American Woman	The Guess Who	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	285050	A49580		T0702319605	Amie	Pure Prairie League	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384775	A49580		T0702319605	Amie	Lonestar	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	275424	A4966N		T9013499166	Ain't No Rest For The Wicked	Cage The Elephant	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378184	A4987K		T9025293225	Already Gone	Kelly Clarkson	0	0	0	40	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378696	A4987K		T9025293225	Already Gone	Kelly Clarkson	0	0	0	40	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380038	A4987K		T9025293225	Already Gone	Kelly Clarkson	0	0	0	40	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	Red
FALSE	285072	A49941		T0715203636	The Analog Kid	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	A49941		T0715203636	The Analog Kid	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	318693	A49942		T0702905018	Available Light	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	A49942		T0702905018	Available Light	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	264583	A49947		T0715180736	Animate	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	A49947		T0715180736	Animate	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	A49948		T0702904639	Anagram (For Mongo)	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	318691	A49948		T0702904639	Anagram (For Mongo)	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	318597	A49949		T0702842236	Alien Shore	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	A49949		T0702842236	Alien Shore	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	318635	A4995A		T0708480209	Afterimage	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	336850	A4995A		T0708480209	Afterimage	Rush	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	337880	A5053Z		T0100113674	Against All Odds (Take A Look At Me Now)	Phil Collins	25	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	Red
FALSE	340125	A5053Z		T0100113674	Against All Odds	Phil Collins	25	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378268	A5053Z		T0100113674	Against All Odds (Take A Look At Me Now)	Phil Collins	25	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380892	A5053Z		T0100113674	Against All Odds (Take A Look At Me Now)	Phil Collins	25	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	Red
FALSE	399377	A50676		T0710176478	Aeroplane	Red Hot Chili Peppers	0	25	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	Red
FALSE	190995	A50678	USVI29100013	not found	Always On The Run	Lenny Kravitz	0	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	223904	A50678	USVI29100013		Always On The Run	Lenny Kravitz	0	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	236728	A50678	USVI29100013		Always On The Run	Lenny Kravitz	0	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	396843	A50678	USVI29100013	not found	Always On The Run	Lenny Kravitz	0	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	231515	A50678	USVI29100013		Always On The Run	Lenny Kravitz	0	0	50	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	296088	A5093Z	USMC18928225		The Apartment Song	Tom Petty	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	312293	A50942		USAR17400154	Avenue C	Nat Pierce Juggernaut Band	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	331227	A5107Q	NLA320886995		All Hope Is Gone	Slipknot	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	382428	A5107Q	NLA320886995	not found	All Hope Is Gone	Slipknot	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	302649	A5198R		T0700056376	...And Justice For All	Metallica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	306580	A52001		T0729734659	A-Punk	Vampire Weekend	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	285092	A5264Q		T8005284390	Against The Wind	Stratovarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.5	Red
FALSE	385025	A53376	USWB17700044	not found	Anarchy In The U.K.	Sex Pistols	0	25	50	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	394203	A53376	USWB17700044	not found	Anarchy In The U.K.	Sex Pistols	0	25	50	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380648	A53760		T0101630549	And I Love Her	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378341	A53760		T0101630549	And I Love Her	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	398738	A53760		T0101630549	And I Love Her	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	383899	A53760		T0101630549	And I Love Her	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	379691	A53760		T0101630549	And I Love Her	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	384811	A5703I		T9162716894	Ascension (Don't Ever Wonder)	Maxwell	30	15	0	45	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	Red
FALSE	309510	A57084		T0104351598	And Your Bird Can Sing	The Beatles	50	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	269470	A5708R		T9048340030	All I Do Is Win	Dj Khaled	27.5	25	0	47.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	278527	A57620		T0702564064	Angel	Jimi Hendrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	358098	A57620		T0702564064	Angel	Jimi Hendrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	410209	A5796S		T0713369095	Amber	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	284748	A5797K		T9052258385	Airplanes	B.o.B.	0	45	0	15	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	378706	A58560	USCN18100023	T0708806409	Angel Of The Morning	Juice Newton	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	380048	A58560	USCN18100023	T0708806409	Angel Of The Morning	Juice Newton	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	374635	A58900	USEE10501290		America	Tracy Chapman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	385383	A59584		T0104544537	Angie	The Rolling Stones	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	390403	A59584		T0104544537	Angie	The Rolling Stones	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	402608	A59788		T0700039060	Prelude/Angry Young Man	Billy Joel	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	324875	A59906		T0700053504	Animal	Def Leppard	61.34	20	18.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	341725	A59906		T0700053504	Animal	Def Leppard	61.34	20	18.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	309484	A60360		T0702319821	Anna (Go To Him)	The Beatles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	358888	A6239M		T0100511485	And Through the Wire	Peter Gabriel	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	333486	A6307Q		T0700074209	Ain't My Bitch	Metallica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	324857	A63420		T0104756366	Another Hit And Run	Def Leppard	62.5	0	37.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	387076	A63945	GBUM71029605		Another One Bites The Dust	Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	260551	A63945	GBUM71029605		Another One Bites The Dust	Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	386191	A63945	GBUM71029605		Another One Bites The Dust	Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	386194	A63945	GBUM71029605		Another One Bites The Dust	Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	391800	A63945	GBUM71029605		Another One Bites The Dust	Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	389195	A63945	GBUM71029605		Another One Bites The Dust	Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	392007	A63945	GBUM71029605		Another One Bites The Dust	Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	391896	A63945	GBUM71029605		Another One Bites The Dust	Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	242582	A63945	GBUM71029605		Another One Bites The Dust	Queen	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	315951	A64045	USSM11204985		Another Part Of Me	Michael Jackson	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	275668	A65970	GBN9Y1100083	not found	Any Colour You Like	Pink Floyd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	384689	A66733		T9057985907	All Of The Lights	Kanye West	66.89	2.44	7.8	9.87	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	309318	A66890		T0101634585	Any Time At All	The Beatles	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	260441	A68690		T0700041446	Any Way You Want It	Journey	0	0	0	0	0	0	0	0	0	0	0	0	66.67	0	0	0	0	0	33.33	Red
FALSE	337351	A68690		T0700041446	Any Way You Want It	Journey	0	0	0	0	0	0	0	0	0	0	0	0	66.67	0	0	0	0	0	33.33	Red
FALSE	391018	A68690		T0700041446	Any Way You Want It	Journey	0	0	0	0	0	0	0	0	0	0	0	0	66.67	0	0	0	0	0	33.33	Red
FALSE	391170	A68690		T0700041446	Any Way You Want It	Journey	0	0	0	0	0	0	0	0	0	0	0	0	66.67	0	0	0	0	0	33.33	Red
FALSE	391053	A69615	--		Apple Juice	Tom Scott	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	391152	A7000U		T9112804510	Another Love	Tom Odell	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	388338	A7000U		T9112804510	Another Love	Tom Odell	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	391000	A7000U		T9112804510	Another Love	Tom Odell	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	389175	A71031		T9031091459	Alors On Danse	Stromae	0	0	0	0	25	0	0	0	25	0	0	0	0	0	0	0	0	0	50	Red
FALSE	385271	A71208	USAT21101574		Afterlife	Switchfoot	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
FALSE	327132	A71268		T9114446218	After Midnight	Blink-182	33.34	33.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	29710	A71268		T9114446218	After Midnight	Blink 182	33.34	33.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	391745	A71268		T9114446218	After Midnight	Blink 182	33.34	33.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	382294	A71268		T9114446218	Aftermidnight	Blink 182	33.34	33.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Red
FALSE	291614	A71445	USI4R0508291		About Today	The National	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	Red
