id,slug,title,brand,type,difficulty,xp,status,published_on,total_xp,parent_id,child_position,soundslice_slug,registration_url,topic,instructor,description,thumbnail_url,original_thumbnail_url,logo_image_url,header_image_url,chapter_1_desc,chapter_2_desc,chapter_3_desc,chapter_4_desc,chapter_5_desc,chapter_6_desc,chapter_1_timecode,chapter_2_timecode,chapter_3_timecode,chapter_4_timecode,chapter_5_timecode,chapter_6_timecode,duration,vimeo_video_id,youtube_video_id
398756,day-7-focusing-on-the-movements,Day 7 - Focusing On The Movements,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,9,Lr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-7-1682356525.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-7-1682356525.jpg,NULL,NULL,Chord Shells,Add In Your Left Hand,Root To 5,Hands Together & Broken Chords,Full Chords,Wrap-Up,10,224,318,383,430,611,598,882705456,NULL
398757,day-8-putting-the-pieces-together,Day 8 - Putting The Pieces Together,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,10,jr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-8-1682356577.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-8-1682356577.jpg,NULL,NULL,Root Position Triad,Adding Notes On Beat 2,Root Chord To Inversions,Simplified Chord Movements,Adding Rhythm,Wrap-Up,15,124,270,385,495,613,681,821009819,NULL
398758,day-9-time-to-get-comfortable,Day 9 - Time To Get Comfortable,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,11,Pr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-9-1682356637.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-9-1682356637.jpg,NULL,NULL,Root To Octave,Adding Rhythm,Root Chord To Inversions,Broken Chords,Held Chords,Wrap-Up,15,208,237,303,363,613,658,821009947,NULL
398759,day-10-feel-good-focus,Day 10 - Feel Good Focus,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,12,9r4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-10-1682356693.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-10-1682356693.jpg,NULL,NULL,Warming-Up,Separating Chord Notes,Held Chords & Broken Pattern,Separating Chord Notes,Playing On Beat 2,Wrap-Up,15,48,158,257,304,611,670,821010042,NULL
398760,day-11-a-new-chord-progression,Day 11 - A New Chord Progression,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,13,Kr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-11-1682356812.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-11-1682356812.jpg,NULL,NULL,Root Position,Using Inversions,Adding Rhythm,Root Notes With Finger 5,Add The 2 & 1 Finger,Wrap-Up,31,128,221,354,410,611,657,821072348,NULL
398761,day-12-dramatic-sounds,Day 12 - Dramatic Sounds,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,14,xr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-12-1682358658.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-12-1682358658.jpg,NULL,NULL,Inversion Shortcuts,Adding The Left Hand,Root Notes With Finger 3,Adding Finger 5,Root Position & Inversion Shortcuts,Wrap-Up,15,158,188,231,285,611,679,821072394,NULL
398762,day-13-getting-used-to-the-shortcut-paths,Day 13 - Getting Used To The Shortcut Paths,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,15,-r4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-13-1682358714.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-13-1682358714.jpg,NULL,NULL,Root Notes With Finger 3,Inversion Shortcuts,Broken Chords,Adding The Left Hand,Root To Root,Wrap-Up,15,143,191,208,407,611,673,821072448,NULL
398763,day-14-the-magic-of-inversions,Day 14 - The Magic Of Inversions,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,16,Qr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-14-1682358781.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-14-1682358781.jpg,NULL,NULL,Root Notes With Finger 3,Adding 2nd Inversion,Root Notes With Finger 3,Inversion Shortcut,Root Note To Chords,Wrap-Up,15,140,383,449,483,611,646,821072512,NULL
398764,day-15-minimizing-movement,Day 15 - Minimizing Movement,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,17,nr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-15-1682358819.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-15-1682358819.jpg,NULL,NULL,Warming-Up,Adding Rhythm,Root Notes With Finger 3,Broken Chords,Inversion Shortcut,Wrap-Up,15,113,190,269,448,610,680,821072573,NULL
398765,day-16-refreshing-the-connections,Day 16 - Refreshing The Connections,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,18,Fr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-16-1682360443.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-16-1682360443.jpg,NULL,NULL,Warming-Up,Adding Rhythm,Root Notes With Finger 3,Inversion Path,Improvisation,Wrap-Up,15,210,319,382,562,610,684,821074936,NULL
398766,day-17-confident-movements,Day 17 - Confident Movements,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,19,tr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-17-1682360587.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-17-1682360587.jpg,NULL,NULL,Root Position To 1st Inversion,Root Notes With Finger 3,Adding Rhythm,Inversion Path,Broken Chords,Wrap-Up,15,191,152,350,447,610,639,821074976,NULL
398767,day-18-more-rhythmic-options,Day 18 - More Rhythmic Options,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,20,5r4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-18-1682360638.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-18-1682360638.jpg,NULL,NULL,Root Position To 1st Inversion,"Root, 1st Inversion, & Finger 3 Rhythm",Chord Break & Building Rhythm,Inversion Path,Broken Chords & Speed,Wrap-Up,15,142,287,398,513,610,671,821075012,NULL
398768,day-19-a-new-shortcut,Day 19 - A New Shortcut,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,21,gr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-19-1682360678.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-19-1682360678.jpg,NULL,NULL,Warming-Up,Building Your Inversion Path,Back To Root Position,Playing On Beat 2 & 3,Chords & Inversion Path,Wrap-Up,15,79,192,254,496,611,730,821075068,NULL
398769,day-20-putting-it-all-together,Day 20 - Putting It All Together,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398747,22,Hr4Yc,NULL,NULL,Lisa Witt,NULL,https://d1923uyy6spedc.cloudfront.net/EasyChords-20-1682360713.jpg,https://d1923uyy6spedc.cloudfront.net/EasyChords-20-1682360713.jpg,NULL,NULL,Warming-Up,Inversion Path #1,Inversion Path #2,"Root, 1st Inversion, 2nd Inversion",Inversion Path,Wrap-Up,15,30,238,350,487,611,773,821075116,NULL
398774,level-1-i-v-vi-iv-chord-progression,Level 1: I-V-vi-IV Chord Progression,pianote,challenge-part,1,100,published,2023-12-28 08:01:00,100,398772,1,tbfYc,NULL,NULL,David Bennett,NULL,https://d1923uyy6spedc.cloudfront.net/5LevelsOfThe1-5-6-4-01-1701206874.jpg,https://d1923uyy6spedc.cloudfront.net/5LevelsOfThe1-5-6-4-01-1701206872.jpg,NULL,NULL,Intro,Right Hand,Add Left Hand Root,Upper Octave,Lower Octave,Outro,0,22,89,224,301,331,341,884519430,NULL
398775,level-2-i-v-vi-iv-chord-progression,Level 2: I-V-vi-IV Chord Progression,pianote,challenge-part,2,100,published,2023-12-28 08:01:00,100,398772,2,vSDYc,NULL,NULL,David Bennett,NULL,https://d1923uyy6spedc.cloudfront.net/5LevelsOfThe1-5-6-4-02-1701277911.jpg,https://d1923uyy6spedc.cloudfront.net/5LevelsOfThe1-5-6-4-02-1701277911.jpg,NULL,NULL,Introducing Inversions,Half Notes,Up An Octave,Down An Octave,Whole Notes,Outro,24,110,148,225,263,332,334,884524464,NULL
398776,level-3-i-v-vi-iv-chord-progression,Level 3: I-V-vi-IV Chord Progression,pianote,challenge-part,3,100,published,2023-12-28 08:01:00,100,398772,3,Q5VYc,NULL,NULL,David Bennett,NULL,https://d1923uyy6spedc.cloudfront.net/5LevelsOfThe1-5-6-4-03-1701208774.jpg,https://d1923uyy6spedc.cloudfront.net/5LevelsOfThe1-5-6-4-03-1701208774.jpg,NULL,NULL,Whole Notes,Half Notes,Quarter Notes,Left Hand Rhythm,Whole Note Ending,Outro,35,83,141,198,333,344,354,884558816,NULL
398777,level-4-i-v-vi-iv-chord-progression,Level 4: I-V-vi-IV Chord Progression,pianote,challenge-part,4,150,published,2023-12-28 08:01:00,150,398772,4,xpDYc,NULL,NULL,David Bennett,NULL,https://d1923uyy6spedc.cloudfront.net/5LevelsOfThe1-5-6-4-04-1701208938.jpg,https://d1923uyy6spedc.cloudfront.net/5LevelsOfThe1-5-6-4-04-1701208938.jpg,NULL,NULL,Introducing Passing Chords,Left Hand - Rhythm Increase,Octave Exploration,Right Hand - Rhythmic Pattern,Whole Notes,Outro,27,133,152,267,325,337,347,884559451,NULL
398778,level-5-i-v-vi-iv-chord-progression,Level 5: I-V-vi-IV Chord Progression,pianote,challenge-part,5,150,published,2023-12-28 08:01:00,150,398772,5,hcMYc,NULL,NULL,David Bennett,NULL,https://d1923uyy6spedc.cloudfront.net/5LevelsOfThe1-5-6-4-05-1701209052.jpg,https://d1923uyy6spedc.cloudfront.net/5LevelsOfThe1-5-6-4-05-1701209052.jpg,NULL,NULL,Intro,Alternate Left Hand Notes,Increased Rhythm,Right Hand Arpeggio,Solid Chords,Outro,0,46,113,170,209,354,371,884559881,NULL
398789,day-1,Day 1,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398788,1,JwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-1-1695825039.jpg,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-1-1695825039.jpg,NULL,NULL,Play Hi-Hat & Snare Drum,Add One Ghost Note,Add Two Ghost Notes,Play On The Ride,Play On The Floor Tom,Wrap-Up,120,208,294,550,635,720,714,869378719,NULL
398790,day-2,Day 2,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398788,2,bwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-2-1695833356.jpg,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-2-1695833356.jpg,NULL,NULL,Hi-Hat Rock Groove,Add One Ghost Note,Add Two Ghost Notes,Hi-Hat To Ride Ghost-Note Grooves,Floor Tom Ghost-Note Groove,Wrap-Up,20,105,191,276,532,617,651,869378776,NULL
398791,day-3,Day 3,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398788,3,swYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-3-1695834056.jpg,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-3-1695834056.jpg,NULL,NULL,Hi-Hat Rock Groove,Add One Ghost Note,Add Two Ghost Notes,Hi-Hat To Ride Ghost-Note Grooves,Floor Tom Ghost-Note Groove,Wrap-Up,20,90,160,300,509,579,604,869378824,NULL
398792,day-4,Day 4,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398788,4,1wYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-4-1695836520.jpg,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-4-1695836520.jpg,NULL,NULL,Hi-Hat Rock Groove,Add One Ghost Note,Add Two Ghost Notes,Hi-Hat To Ride Ghost-Note Grooves,Floor Tom Ghost-Note Groove,Wrap-Up,27,113,198,369,539,625,647,869378873,NULL
398793,day-5,Day 5,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398788,5,dwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-5-1695837323.jpg,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-5-1695837323.jpg,NULL,NULL,Hi-Hat Rock Groove,Add One Ghost Note,Add Two Ghost Notes,Hi-Hat To Ride Ghost-Note Grooves,Floor Tom Ghost-Note Groove,Wrap-Up,37,122,208,378,549,635,655,869378955,NULL
398794,day-6,Day 6,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398788,6,7wYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-6-1695838019.jpg,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-6-1695838019.jpg,NULL,NULL,Hi-Hat Rock Groove,Add One Ghost Note,Add Two Ghost Notes,Hi-Hat To Ride Ghost-Note Grooves,Floor Tom Ghost-Note Groove,Wrap-Up,16,86,155,295,504,575,595,869379001,NULL
398795,day-7,Day 7,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398788,7,WwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-7-1695898216.jpg,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-7-1695898216.jpg,NULL,NULL,Floor Tom Rock Groove,Add One Ghost Note,Add Two Ghost Notes,Floor Tom Rock Groove,Floor Tom Ghost-Note Grooves,Wrap-Up,24,109,195,365,451,622,636,869379042,NULL
398796,day-8,Day 8,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398788,8,BwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-8-1695900539.jpg,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-8-1695900539.jpg,NULL,NULL,Floor Tom Rock Groove,Add One Ghost Note,Add Two Ghost Notes,Floor Tom Rock Groove,Floor Tom Ghost-Note Grooves,Wrap-Up,13,83,153,292,362,572,604,869379139,NULL
398797,day-9,Day 9,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398788,9,ZwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-9-1695900996.jpg,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-9-1695900996.jpg,NULL,NULL,Verse 1 To Chorus 1,Verse 2 To Chorus 2,Bridge 1 To Chorus 3,Verse 4 To Chorus 5,Bridge 2 To Final Chorus,Wrap-Up,26,111,196,378,763,549,572,869379191,NULL
398798,day-10,Day 10,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398788,10,LwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-10-1695901358.jpg,https://d1923uyy6spedc.cloudfront.net/GhostNotes-Co-10-1695901358.jpg,NULL,NULL,Verse 1 To Chorus 1,Verse 2 To Bridge 1,Chorus 3 To Rest 1,Chorus 5 To Bridge 2,Bridge 2 To Final Chorus,Wrap-Up,24,128,198,347,600,671,711,869379247,NULL
398800,day-1,Day 1,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398799,1,jwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/s02-1-1695856080.jpg,https://d1923uyy6spedc.cloudfront.net/s02-1-1695856080.jpg,NULL,NULL,Short Fill,Hi-Hat Groove + Short Fill,Hi-Hat + Short Fill,Ride Groove + Short Fill,Tom Groove + Short Fill,Wrap-Up,77,162,247,418,503,674,703,868503352,NULL
398801,day-2,Day 2,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398799,2,PwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/s02-2-1695856195.jpg,https://d1923uyy6spedc.cloudfront.net/s02-2-1695856195.jpg,NULL,NULL,Short Fill,Hi-Hat Groove + Short Fill,Short Fill,Ride Groove + Short Fill,Tom Groove + Short Fill,Wrap-Up,18,103,274,316,487,573,609,868526256,NULL
398802,day-3,Day 3,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398799,3,9wYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/s02-3-1695856233.jpg,https://d1923uyy6spedc.cloudfront.net/s02-3-1695856233.jpg,NULL,NULL,Hi-Hat Groove,Hi-Hat Groove + Short Fill,Hi-Hat Groove + Short Tom Fill,Ride Groove + Fills,Tom Groove + Fills,Wrap-Up,20,90,160,229,439,579,608,868526327,NULL
398803,day-4,Day 4,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398799,4,KwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/s02-4-1695856513.jpg,https://d1923uyy6spedc.cloudfront.net/s02-4-1695856513.jpg,NULL,NULL,Long Fill,Hi-Hat Groove + Long Fill,Long Fill,Ride Groove + Long Fill,Tom Groove + Long Fill,Wrap-Up,23,108,279,364,535,621,644,868526455,NULL
398804,day-5,Day 5,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398799,5,xwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/s02-5-1695856472.jpg,https://d1923uyy6spedc.cloudfront.net/s02-5-1695856472.jpg,NULL,NULL,Long Fill,Hi-Hat Groove + Long Fill,Long Fill,Ride Groove + Long Fill,Tom Groove + Long Fill,Wrap-Up,13,98,269,354,525,611,643,868526572,NULL
398805,day-6,Day 6,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398799,6,-wYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/s02-6_2-1701456728.jpg,https://d1923uyy6spedc.cloudfront.net/s02-6_2-1701456728.jpg,NULL,NULL,Hi-Hat Groove,Hi-Hat Groove + Long Fill,Hi-Hat Groove + Long Tom Fill,Ride Groove + Fills,Tom Groove + Fills,Wrap-Up,22,92,162,231,411,582,610,868051016,NULL
398806,day-7,Day 7,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398799,7,QwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/s02-7-1695856384.jpg,https://d1923uyy6spedc.cloudfront.net/s02-7-1695856384.jpg,NULL,NULL,Crash Fill,Hi-Hat Groove + Crash Fill,Crash Fill,Ride Groove + Crash Fill,Tom Groove + Crash FIll,Wrap-Up,32,118,288,374,544,631,656,868529957,NULL
398807,day-8,Day 8,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398799,8,nwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/s02-8-1695856356.jpg,https://d1923uyy6spedc.cloudfront.net/s02-8-1695856356.jpg,NULL,NULL,Hi-Hat Groove,Hi-Hat To Ride + Crash FIll,Tom Groove + Crash FIll,Hi-Hat Groove + Crash Fill,Ride To Tom Groove + Crash FIll,Wrap-Up,22,91,231,371,441,581,613,868051444,NULL
398808,day-9,Day 9,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398799,9,FwYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/s02-9-1701456686.jpg,https://d1923uyy6spedc.cloudfront.net/s02-9-1701456686.jpg,NULL,NULL,Hi-Hat & Ride Grooves + Long Fill,Hi-Hat & Ride Grooves + Short Fill,Floor Tom & Ride Grooves + Crash Fill,Practice The Entire Song,Wrap-Up,NULL,25,113,198,283,550,NULL,578,868051685,NULL
398809,day-10,Day 10,drumeo,challenge-part,2,100,published,2023-12-28 08:01:00,100,398799,10,twYYc,NULL,NULL,Domino Santantonio,NULL,https://d1923uyy6spedc.cloudfront.net/s02-10-1695856296.jpg,https://d1923uyy6spedc.cloudfront.net/s02-10-1695856296.jpg,NULL,NULL,Hi-Hat & Ride Grooves + Snare Fills,Hi-Hat & Ride Grooves + Tom Fills,Floor Tom & Ride Grooves + Crash Fill,Practice The Entire Song,Wrap-Up,NULL,21,93,163,223,669,NULL,719,868051981,NULL
