id,type,title,Genre,Essentials-1,Essentials-2,Theory-1,Theory-2,Creativity-1,Creativity-2,Lifestyle-1,Lifestyle-2
215666,sonor-drums,Sonor Drums - A Drumeo Documentary,,,,,,,,,
215667,sonor-drums,How To Find Your Motivation,Pop/Rock,,Dynamics,,,,,Performance,
215668,sonor-drums,Happy Hour On A Mountain,,,Dynamics,,,,,,Practice Tips
215669,sonor-drums,Factory Secrets To Creating Drum Shells,Pop/Rock,,,,,,,Performance,
215670,sonor-drums,Challenge Accepted,,,,,,,,,
215671,sonor-drums,The Finer Details Of Sonor Drums,Jazz/Blues,,,,,,,Performance,
215672,sonor-drums,Rumba Con Oud On A Mountain,,,,,,,,,
215676,exploring-beats,Exploring Beats - J Dilla,,,,,,,,,
215682,course,A Fun Approach To Practicing Doubles,Pop/Rock,,,,,,,Performance,
215683,sonor-drums,Exploring A Whole New Side Of Sonor Drums,,,,,,,,Other,
215684,sonor-drums,Trying Out Every Sonor Kit In The Factory,,,,,,,,,
215685,sonor-drums,Jared Jams With Himself At Sonor,,,,,,,,Gigging Tips & Gear,
215686,sonor-drums,An Easy Drum Fill That Sounds Hard,,,,,,,,Gigging Tips & Gear,
215687,sonor-drums,Jared Gets Creative At Sonor,,,,,,,,,
215688,sonor-drums,A Kid In A Candy Store,,,,,,,,Other,
215689,sonor-drums,Mountain-Top Solo,,Hand Technique,Rudiments,,,,,,
21582,course,Septuplets,,Rudiments,,,,,,,
216206,behind-the-scenes,"Dave's Got No ""Clue"" Why His Office Got Destroyed",Hip-Hop/Rap/EDM,,,,,Grooves,,,
216525,behind-the-scenes,The State of Drumeo,,,,,,,,Performance,
21656,course,Beginner Linear Drumming,,,,,,,,,
216650,performances,"Kimbra - ""Two Way Street""",,,,,,,,Other,
21686,challenges,30-Day Single Stroke Roll Challenge,,,,,,,,,
216906,performances,"Ryan Follese - ""Float Your Boat""",,,,,,,,Performance,
216907,course,The Yamaha DTX-402 Overview,Pop/Rock,,,,,,,Performance,
216908,rhythms-from-another-planet,Invasion,,,,,,,,,
216910,quick-tips,How To Pull Off Trash-Can Endings,,Setup & Tuning,,,,,,Gigging Tips & Gear,
216911,gear-guides,Stan Bicknell's Kit Breakdown,,,,,,Making Music,,,
216915,performances,48May - “Nervous Wreck”,,Setup & Tuning,,,,,,Gigging Tips & Gear,
216916,course,The Bicknell Principle - Moeller For Your Foot,,,,,,,,,
216917,rhythms-from-another-planet,You Can Call Me QT,,,,,,,,,
216974,rhythms-from-another-planet,Foilin' The Quintufflon Plot,,Hand Technique,Rudiments,,,,,,
216975,rhythms-from-another-planet,Virus,Jazz/Blues,,,,,,,Performance,
216976,rhythms-from-another-planet,The Quintüffle,,,,,,,,Other,
216977,rhythms-from-another-planet,Pentera Rules,,,,,,,,Gigging Tips & Gear,
216978,rhythms-from-another-planet,Quintossa Nova,,,,,,,,Other,
216979,rhythms-from-another-planet,Xylophone,,Dynamics,Setup & Tuning,,,Fills & Chops,,Gigging Tips & Gear,
216980,rhythms-from-another-planet,Quintup Jerks,,,,,,,,Performance,
216981,rhythms-from-another-planet,5Rules 4Drulz,,,,,,,,Performance,
216983,rhythms-from-another-planet,Quantum Quintanglement Performance,,,,,,,,,
216984,rhythms-from-another-planet,5ive Minutes Alone Performance,,,,,,Independence,Making Music,Gigging Tips & Gear,
217013,performances,"Kaz Rodriguez - ""All Of You""",,,,,,Grooves,,,
21710,course,Intermediate Linear Drumming,,,,,,,,,
217280,course,How To Use The Stick Control Book,,,,,,,,,
217283,performances,The New Caledonia - “Celestial Satellites”,,,,,,,,Other,
217476,challenges,Santa's Santastic Singles,Hard Rock/Metal,,,,,,,Performance,
21788,course,Creative Practicing,,,,,,,,,
218021,quick-tips,The Slide Triplet,,Hand Technique,Foot Technique,Sight Reading,,,,,
218051,challenges,Brain-Twisting 4/4 Time,,Foot Technique,,,,,,,
218057,course,Powerful Orchestration Methods For Fills,,,,,,,,Gigging Tips & Gear,
218058,gear-guides,Jost Nickel's Kit Breakdown,,,,,,Fills & Chops,,Practice Tips,
21806,challenges,Sight Reading Challenge #1,,,,,,,,,
21810,gear-guides,Hybrid Drumming - The TM-2,,,,Sight Reading,,,,,
218222,performances,"Stan Bicknell - ""New Groove""",,Foot Technique,,,,,,,
218268,behind-the-scenes,2018 Year-End Recap,,,,,,,,,
218269,paiste-cymbals,Paiste Cymbals - A Drumeo Documentary Trailer,Pop/Rock,,,Sight Reading,,Independence,Grooves,,
218271,paiste-cymbals,Paiste Cymbals - A Drumeo Documentary,,,,,,,,Gigging Tips & Gear,
218272,paiste-cymbals,Disturbing Warehouse Performance,,,,,,,,Other,
218273,paiste-cymbals,Jared Goes To Work At Paiste,,,,,,,,,
218274,paiste-cymbals,Ocean Cow Field Performance,,,,,,,,Other,Gigging Tips & Gear
218276,paiste-cymbals,Creating The Perfect Cymbal,,,,,,,,Performance,
218277,paiste-cymbals,What You On Paiste Studio Performance,,,,,,,,,
218278,paiste-cymbals,The Cymbals Jared Chose,,,,,,,,Performance,
218359,paiste-cymbals,Medium Swing Warehouse Performance,Hard Rock/Metal,Foot Technique,,,,Double Bass,Grooves,,
218360,paiste-cymbals,"The $20,000 Paiste Drum-set",Jazz/Blues,,,,,,,Performance,
218362,paiste-cymbals,Happy Hour Cow Field Performance,,,,,,,,Performance,
218363,paiste-cymbals,From Idea To Creation - The Paiste Cymbal Development Process,Pop/Rock,,,,,,,Performance,
218364,paiste-cymbals,A Jazzy 6/8 Paiste Studio Performance,Pop/Rock,,,,,,,Performance,
218365,paiste-cymbals,A Drum-kit Made Out Of Cymbals!,,,,,,,,,
218366,paiste-cymbals,A Drum Solo In A Cow Field,Jazz/Blues,,,,,,,Performance,
218367,paiste-cymbals,How To Make A Great-Sounding Kit Terrible,,,,,,,,Performance,
218368,paiste-cymbals,Cyborg Electronica Warehouse Performance,,Setup & Tuning,,,,,,,
218369,paiste-cymbals,Trying Every Cymbal At The Paiste Showroom,Hip-Hop/Rap/EDM,,,,,,,Performance,
218370,paiste-cymbals,The Ancient Forest Paiste Studio Performance,Pop/Rock,,,,,,,Performance,
218371,paiste-cymbals,A Drum Solo In A Warehouse,Pop/Rock,,,,,,,Performance,
218372,paiste-cymbals,A Message To Drummers,,,,,,,,,
218373,paiste-cymbals,Paiste Documentary Blooper Reel,,,,,,,,,
21848,challenges,30-Day Double Stroke Roll Challenge,,,,,,,,,
218559,challenges,The Rockstar Warm-up,,,,,,,,,
218561,solos,Jost Nickel Solo #2,,,,,,,,,
218564,performances,"Ryan Follese - ""Growing Up""",,,,,,,,,
218626,on-the-road,Sticks Behind Styx,Hard Rock/Metal,,,,,,,Performance,
218670,performances,Simon Grey - “Takuma”,Latin/World,,,,,,,,
21882,course,Ghost Notes,,Hand Technique,Rudiments,,,,,,
218914,performances,"Ryan Follese - ""Wilder""",Pop/Rock,,,,,,,Performance,
218916,course,Tools For The Average Working Drummer,,,,,,,,Other,
218920,quick-tips,The Two-Bar Repeat Concept - Creating New Ideas,,,,,,,,,
218925,performances,Electric,,,,,,,,Performance,
218926,course,Gospel Chops - Tasty Combinations,,,,,,,,,
218928,solos,Brian Frasier-Moore Solo #1,,,,,,,,Gigging Tips & Gear,
21940,gear-guides,Snare Drum Head Choice #1,,,,,,,,,
21963,course,New Orleans Drumming,,,,,,,,,Gigging Tips & Gear
219728,gear-guides,5 D.I.Y. Drum Accessories Every Drummer Should Have,,Hand Technique,Foot Technique,,,Fills & Chops,,,
219731,performances,Slow Gospel Jam,,Foot Technique,,,,,,,
219734,course,Using Ostinatos To Build Solo Coordination,Jazz/Blues,,,,,,,Performance,
219855,boot-camps,Beginner Bass-Drum Doubles Boot Camp,,,,,,,,,
21988,challenges,Sight Reading Challenge #2,,,,,,,,,
21992,course,How To Learn Songs,,,,,,,,,Performance
219924,on-the-road,NAMM 2019 Recap,,,,Time Signatures,,Grooves,,,
22007,course,Building Basic Independence,,,,,,,,,
220239,on-the-road,The Man Behind The Biggest Drum Festival In North America,,,,,,,,Gigging Tips & Gear,
220243,quick-tips,Technique Tip: Practice Finger Control To Wrist Control,,Hand Technique,,,,,,,
220245,behind-the-scenes,The All-New Drumeo Desk,,,,,,,,,
220249,performances,Pushing Prime,,,,,,,,Performance,
220250,quick-tips,5 Drum Exercises You Can Do At Your Desk Job,,,,,,,,,
220251,quick-tips,Groove Textures With Brushes,,,,,,,,Other,
220254,quick-tips,5 Bonham Licks Every Drummer Must Know,,,,,,,,,
220256,performances,"Kaz Rodriguez - ""Air""",,,,,,,,,
220257,course,The Grooves Of John Bonham,,,,,,,,,
22026,gear-guides,Snare Drum Head Choice #2,Jazz/Blues,,,,,Grooves,Fills & Chops,,
220447,rhythms-from-another-planet,Quintossa Nova Performance,,,,,,,,Performance,
220448,rhythms-from-another-planet,Shedding Quints Performance,Hard Rock/Metal,,,,,,,Performance,
220484,boot-camps,Intermediate Bass-Drum Doubles Boot Camp,,,,Time Signatures,,Grooves,,,
22060,course,Thirteen Stroke Roll,,Hand Technique,,,,Independence,,,
220625,namm-2019,Drumeo's Top 5 Kits At NAMM 2019,,,,,,,,,
220626,namm-2019,Talking Technique,,,,,,,,,
220627,namm-2019,Kaz Rodriguez Performance & Interview,,Hand Technique,,,,,,,
220628,namm-2019,Performance From The Pocket Queen,,,,,,,,Performance,
220630,namm-2019,Drumeo's Top 5 Booths At NAMM 2019,Hip-Hop/Rap/EDM,,,,,,,Performance,
220631,namm-2019,Welch Tuning System Demo,,,,,,,,Gigging Tips & Gear,
220632,namm-2019,"George ""Spanky"" McCurdy Performance",,,,,,,,Other,
220634,namm-2019,Nick D'Virgillio Plays A Big Big Train Track,,,,,,,,Performance,
220636,namm-2019,Brandon Khoo Plays A Few Coen Tracks,,,,,,,,Other,
220637,namm-2019,"Interview And Update With Jonathan ""Sugarfoot"" Moffett",,,,,,Making Music,,,
220638,namm-2019,An Approach To Soloing,,,,,,,,,
220640,namm-2019,New Cymbal Releases From NAMM 2019,,,,,,,,Performance,
220642,namm-2019,Chip Spins His Sticks And Solos,,Hand Technique,,,,Grooves,,,
220699,namm-2019,Drumeo's Favorite New Cymbals From NAMM 2019,,,,,,,,Performance,
220700,namm-2019,2019 Zildjian Cymbal Lineup Preview,,,,,,,,Gigging Tips & Gear,
220701,namm-2019,Gene Hoglan Performance,,,,,,,,,
220702,namm-2019,Scott & Reuben Duo,,,,,,,,Performance,
220703,namm-2019,Drumeo's Must Have Drum Accessories From NAMM 2019,,,,,,Grooves,Fills & Chops,,
220705,namm-2019,Michael Schack Brings The Heat To The Drumeo Booth!,,,,,,,,Gigging Tips & Gear,
220736,namm-2019,Gabor Dornyei Performance,Pop/Rock,,,,,,,Performance,
220737,namm-2019,The Musicality Of Drumming,,,,,,,,Performance,
220739,namm-2019,Reuben Solos His Way Through NAMM 2019,Jazz/Blues,,,,,Making Music,,,
220740,namm-2019,Tony Coleman Teaches The Real Way To Play The Blues,,,,,,,,Performance,
220744,namm-2019,David Frank Performance,,,,,,,,Performance,
220745,namm-2019,NAMM 2019's Weird And Wonderful Products,,,,,,,,Performance,
220746,namm-2019,Joseph Mintz Performance,,,,,,Grooves,,,
220946,namm-2019,A Drum And Bass Performance,,Hand Technique,,,,,,,
220947,namm-2019,How To Hold Your Sticks,,,,,,,,Gigging Tips & Gear,
220949,namm-2019,Jules Mascia Performance,,,,,,,,Performance,
220951,namm-2019,Dave Discusses Bending Time And Solos,,,,,,,,Performance,
220953,quick-tips,Technique Tip: Practice Bouncing To Wrist Double Strokes,,,,,,Making Music,,Performance,
220954,namm-2019,2019 Sabian Cymbal Lineup Preview,,Hand Technique,Rudiments,,,,,,
220955,namm-2019,"Approaching ""Feels""",,,,,,,,Gigging Tips & Gear,
220958,namm-2019,Seamus Evely - Podcast Master And Drummer,,,,,,,,,
220959,namm-2019,Dialtune Tuning System Demo,,Setup & Tuning,,,,,,,
220960,namm-2019,A Brush Lesson With Russ,Jazz/Blues,,,,,,,Performance,
220961,namm-2019,Sarah Thawer Performance,,Hand Technique,,,,,,,
220963,performances,Shuffle With 1-Bar Breaks,,,,,,,,Other,
220964,course,Hi-Hat Syncopation,,,,,,,,Other,
220966,namm-2019,Daru Jones & Marcus Machado Perform At NAMM,,Hand Technique,Foot Technique,,,Independence,,,
220969,namm-2019,Jim Riley Gets A Volume Warning At NAMM,,,,,,,,Performance,
221430,quick-tips,5 Ways To Make Ordinary Grooves Extraordinary,,,,,,,,,
221432,quick-tips,The 5-Minute Pad Routine You Can Get In On Your Lunch Break,,Hand Technique,Foot Technique,,,,,,
221434,behind-the-scenes,NAMM 2019,,Rudiments,,,,,,,
221435,boot-camps,Beginner Drum Fill Boot Camp,,,,,,,,,
221438,performances,"Marco Minnemann - ""Drum For Your Life""",,,,,,,,Other,
221439,course,The Successful Drummer's Mindset,,,,,,Fills & Chops,,,
221440,quick-tips,Left Foot Splash Grooves,,,,,,,,Performance,
221446,quick-tips,Buzzwerk,,,,,,,,,
221450,course,Philly Beats - Staggered Grooves From Philly,Jazz/Blues,,,,,,,Performance,
22150,gear-guides,Filming Drum Covers On A Budget #1,,,,,,,,,
22172,challenges,30-Day Single-Paradiddle Challenge,,Rudiments,,,,,,,
222140,quick-tips,Crazy Stick Tricks From Marco Minnemann,,,,,,,,Gigging Tips & Gear,
222145,performances,"Paul Kype And Texas Flood - ""If You Could Read My Mind""",,Foot Technique,,,,Grooves,,,
222146,quick-tips,Crazy Combo From Marco,Jazz/Blues,,,,,,,Performance,
222300,challenges,Effective Foot Warm-Ups From Brian Fraiser-Moore,,Rudiments,,,,Fills & Chops,,,
222301,solos,Brian Frasier-Moore Solo #2,Jazz/Blues,,,,,,,Performance,
222303,performances,"Dali Mraz - ""21st Day""",,,,,,,,Performance,
222304,performances,"Khirye Tyler - ""Electric Phantasy""",,,,,,,,,
222592,quick-tips,How To Fix Your Bad Drum Technique,Pop/Rock,,,,,,,Performance,
222593,gear-guides,SoundCheck Blindfold Challenges - Snare Drums,,Hand Technique,,,,,,,
222597,performances,"Paul Kype And Texas Flood - ""Outlaw Game""",Hard Rock/Metal,,,,,,,Performance,
222598,quick-tips,Swiping The Cymbals,,,,,,,,Gigging Tips & Gear,
222600,course,Developing A Strong Conversation With Your Hands & Feet,,Hand Technique,,,,,,,
222601,quick-tips,How To Get A Solid Cross-Stick Sound,Jazz/Blues,,,,,,,Performance,
222604,challenges,7-7-5-5-3-3-2,,Dynamics,,,,,,,
222605,gear-guides,SoundCheck Blindfold Challenges - Crash Cymbals,,Rudiments,,,,Double Bass,,,
222606,quick-tips,How To Get Fast Double-Bass Single Strokes,,,,,,,,,
222608,quick-tips,Why Tune Your Drums To A Certain Pitch?,,,,,,,,Gigging Tips & Gear,
222611,performances,"Paul Kype And Texas Flood - ""Turn The Tide""",Pop/Rock,,,,,,,Performance,
222613,course,Building Freedom Using Combinations,,,,,,,,Other,
222616,gear-guides,SoundCheck Blindfold Challenges - Ride Cymbals,,,,Notation,,Fills & Chops,,,
222620,performances,"System Of A Down - ""Chop Suey!""",,,,,,,,,
222621,performances,"Pete Lockett - ""Pete Locked It""",,Setup & Tuning,,,,,,,
222623,course,Expanding The Triple Paradiddle,,,,,,,,,
22289,course,Advanced Linear Drumming,,,,,,,,,
223119,tama-drums,TAMA Drums: A Drumeo Documentary Trailer,,,,,,,,Performance,
223120,tama-drums,TAMA Drums: A Drumeo Documentary,,Rudiments,,,,Grooves,,,
223121,tama-drums,Jared’s Morning In Japan,,,,,,,,Gigging Tips & Gear,
223122,tama-drums,Hypnotized,,,,,,,,Other,
223123,tama-drums,Tama’s Secret Morning Ritual,,,,,,,,Other,
223124,tama-drums,Cobra,,,,,,,,,
223125,tama-drums,A Look Inside The Tama Japan Warehouse,,,,,,,,Performance,
223126,tama-drums,Happy Hour,,,,,,,,Other,
223127,tama-drums,What Is Taiko Drumming,Jazz/Blues,,,,,,,Performance,
223128,tama-drums,Jared’s First Taiko Drum Lesson,,,,,,,,Other,
223129,tama-drums,Trading Solos With Taiko Drummers,,,,,,,,Performance,
223130,tama-drums,Traditional Taiko Drums Performance,,Hand Technique,Foot Technique,,,Fills & Chops,,,
223131,tama-drums,Taiko Drums Performance With Jared Falk & Brandon Khoo,,,,,,,,Other,
223132,tama-drums,Jared's Message To Drummers From Inside The Tama Japan Warehouse,,,,,,,,Performance,
223133,tama-drums,Blooper Reel,,,,,,,,Performance,
223136,quick-tips,The Illegal Drum Fill,,,,,,,,,
22345,gear-guides,Chain vs. Strap vs. Direct-Drive Bass Pedals,,,,,,,,,
223730,pack-bundle-lesson,General,,,,,,,,,
223731,pack-bundle-lesson,General,,,,,,,,,
22378,course,Polyrhythms,,Foot Technique,,,,,,,
223892,gear-guides,SoundCheck  Blindfold Challenges -  12 Inch Toms,,,,,,,,Other,
223896,behind-the-scenes,Harry Miree Stages A Coup,,,,,,,,,
223897,performances,"Bernhard Lackner - ""Going West""",,,,,,,,Other,
223900,quick-tips,Springboard Your Drumming,Pop/Rock,,,,,,,Performance,
223901,quick-tips,How To Own Your Soundcheck,,,,,,Fills & Chops,Grooves,,
223905,challenges,Marco’s Signature Advanced Independence Challenge,,,,,,,,,
223906,performances,"Bernhard Lackner - ""Play The Blues""",,,,,,,,Performance,
223908,course,How To Groove With Odd Subdivisions,,,,,,,,,
223909,gear-guides,What Is The TM-6?,,,,Notation,,Grooves,,,
22423,challenges,30-Day Single Bass-Drum Challenge,,,,,,,,,
224252,quick-tips,How To Get A Clap Sound From An Acoustic Kit,,,,,,,,Performance,
224254,performances,"Bernhard Lackner - ""Blues Drive""",,,,,,,,Other,
224256,course,Expanding The Single Stroke Roll,Pop/Rock,,,,,,,Performance,
224257,quick-tips,Develop Real Progress On Your Drums,,,,,,,,,
224258,gear-guides,Yamaha Kit Unboxing,,Rudiments,,,,Grooves,,,
224262,performances,"The Aristocrats - ""Burial At Sea""",Hip-Hop/Rap/EDM,,,,,,,Performance,
224264,challenges,Singles To Doubles,,,,,,,,Gigging Tips & Gear,
224265,challenges,Singles To Single Paradiddle,Hard Rock/Metal,,,,,,,Performance,
224266,gear-guides,Marco Minnemann's Kit Breakdown,,Rudiments,,,,,,,
224271,course,Blues Drumming Made Easy,Jazz/Blues,,,,,Grooves,,,
224272,gear-guides,Tony Coleman's Kit Breakdown,Jazz/Blues,,,,,,,Performance,
224277,performances,"Nikko Ielasi - ""A Quest For Pocket""",Hard Rock/Metal,,,,,,,Performance,
22444,course,Fifteen Stroke Roll,,,,Time Signatures,,,,,
224690,solos,Marco Minnemann Solo #1,,,,,,,,Gigging Tips & Gear,
224691,quick-tips,5 Most Important Drum Books That Every Drummer Should Own,,,,,,,,,
224693,performances,"Foreigner - ""Hot Blooded""",,,,,,,,,
224694,gear-guides,Electronic Kit vs. Acoustic - Which Do You Prefer?,,,,,,,,,
224695,gear-guides,ATV Kit Walkthrough,,,,,,,,Gigging Tips & Gear,Performance
224698,quick-tips,What I Learned Playing With B.B. King,,Rudiments,,,,,,,
224699,performances,"B.B. King - ""Thrill Is Gone""",,,,,,,,Gigging Tips & Gear,
224700,challenges,16th Note To 32nd Note Singles,Jazz/Blues,,,,,,,Performance,
224701,challenges,"Single Paradiddle, Double Paradiddle, Triple Paradiddle",,Rudiments,,Notation,,,,,
224702,performances,"B.B. King - ""I Like To Live The Love""",,Rudiments,,,,,,,
224712,quick-tips,5 Songs That Changed My Drumming,,,,,,,,Gigging Tips & Gear,
225064,performances,"Tony Coleman - ""The Blues Had A Baby""",,,,,,,,Other,
225105,performances,"Kaz Rodriguez - ""Headline""",,,,,,,,Gigging Tips & Gear,
22511,course,Implied Metric Modulation,,,,,,,,,
225143,pack-bundle-lesson,General,,Dynamics,,,,,,Gigging Tips & Gear,
225189,quick-tips,How To Be An Amazing Teacher,,,,,,,,,
225203,student-collaborations,"#1 - ""Blue Rocks Revenge""",,Setup & Tuning,,,,,,,Gigging Tips & Gear
225205,student-collaborations,"#2 - ""Highway To Rock""",Hard Rock/Metal,,,,,,,,Performance
225207,student-collaborations,"#3 - ""Single Coiled Spurs""",,,,,,,,,Performance
225210,student-collaborations,"#4 - ""Your John Hancock""",,Foot Technique,,,,,,,
225212,student-collaborations,"#5 - ""The Art of Walking""",,,,,,,,,Performance
225216,student-collaborations,"#7 - ""Midnight Blues""",,,,,,,,,Gigging Tips & Gear
225219,student-collaborations,"#8 - ""Little Drummer Boy""",,,,,,,,,Performance
225221,student-collaborations,"#6 - ""Happy Hour""",,,,,,,,,Performance
225223,student-collaborations,"#9 - ""Who Dat""",,,,,,,,,Other
225225,student-collaborations,"#10 - ""8th Note Rock""",,,,,,,,,Performance
225227,student-collaborations,"#11 - ""Smooth Rock""",,,,,,Grooves,Fills & Chops,,
225229,student-collaborations,"#12 - ""Purple Reign""",,,,,,,,,Performance
225331,student-collaborations,"#13 - ""Phrygitis""",,Rudiments,,,,,,,
225334,student-collaborations,"#14 - ""Woke Up This Morning""",,,,,,,,,Performance
225339,student-collaborations,"#15 ""Sing This Song""",Jazz/Blues,,,Ear Training,,,,,Practice Tips
225349,student-collaborations,"#16 ""Little Aggression""",,,,,,,,,Performance
225353,student-collaborations,#17 Mr. James,,Rudiments,,,,,,,
225355,student-collaborations,"#18 ""Pop Rocks""",,,,,,,,,Performance
225357,student-collaborations,"#19 ""Modus Operandi""",,Rudiments,,,,,,,
225359,student-collaborations,"#20 ""Sleigh Ride""",,,,,,,,,Performance
225361,student-collaborations,"#21 ""Mr. Groovy Sticks""",,,,,,,,,Other
225363,student-collaborations,"#22 ""You Belong With The Drums""",,,,,,,,,Performance
225365,student-collaborations,"#23 ""Skin And Bones""",Latin/World,,,,,Grooves,,,
225367,student-collaborations,"#24 ""Slow Disco Funk""",,,,,,,,,Performance
225369,student-collaborations,"#25 ""A Dog's Bark""",,,,,,,,,Gigging Tips & Gear
225424,student-collaborations,"#26 ""Smooth Latin Rock""",,,,,,,,,Performance
225426,student-collaborations,"#27 ""Rockslide""",Pop/Rock,,,,,,,Performance,
225428,student-collaborations,"#28 ""Watch It!""",Funk/Disco,,,,,,,Performance,
